Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
fedel_1750,-0.22101666069717085,0.031189950340179892,-0.28079151871538877,-0.1565948414807533,1.3789453557855258e-12,***
fedel_1760,-0.22593426267944128,0.028257156997473134,-0.2793172804894555,-0.16725985079751562,1.2889481393951207e-15,***
fedel_1770,-0.23085186466171181,0.03572675074043167,-0.30049301991954297,-0.15568426820458425,1.0360372464165911e-10,***
fedel_1780,-0.23576946664398224,0.049057256271525795,-0.3306686431468556,-0.1353509516725534,1.5397530079253193e-6,***
fedel_1790,-0.24068706862625278,0.06472331840104856,-0.36561456424453587,-0.10942838900475804,2.002450195206645e-4,***
fedel_1800,-0.2456046706085233,0.08138723102753281,-0.4048032774051703,-0.08822751805520092,0.002546758862785793,**
fid_1730,-0.10159258166366766,0.05918319625449501,-0.2314949393686515,0.003058028449738536,0.08605627721414198,.
fid_1740,-0.10279285207812869,0.0455788834125753,-0.20161401312546146,-0.025015141164975573,0.0241161612007487,*
fid_1750,-0.10399312249258971,0.034817811425315634,-0.18222367797247577,-0.04614272606397617,0.002819330666526659,**
fid_1760,-0.10519339290705074,0.030119542772645093,-0.17400120090342433,-0.05433029226097463,4.784686682803397e-4,***
fid_1770,-0.10639366332151176,0.034090397567206554,-0.18255528838062707,-0.04799437797814468,0.0018028233976833338,**
fid_1780,-0.10759393373597279,0.04446554892070776,-0.1971626060253719,-0.02630248947753747,0.015532696607942476,*
fid_1790,-0.10879420415043384,0.057898845933422184,-0.22206559114044824,0.0024319726724425666,0.060239133822645244,.
fid_1800,-0.10999447456489486,0.07271471078878818,-0.25561851410676484,0.03077017861526442,0.13035961368721308,
fug_1730,0.019147334977631214,0.05669189574239076,-0.08328482561578401,0.1333483131212266,0.7355562821752607,
fug_1740,-0.0026544190775292797,0.04167727148412957,-0.07216713149322977,0.0849217850778749,0.9492171886176012,
fug_1750,-0.024456173132690218,0.030941836367846736,-0.0740108983605596,0.04280960582520619,0.4292990010777769,
fug_1760,-0.04625792718785071,0.029583405504173998,-0.09230948247776029,0.019560597493818017,0.11790109504967233,
fug_1770,-0.06805968124301165,0.038604881667882514,-0.1378721479662513,0.016979492273856322,0.0779036577363754,.
fug_1780,-0.08986143529817214,0.052942178458343196,-0.19033593863717957,0.02233214686148058,0.089630407111876,.
fug_1790,-0.11166318935333308,0.0693742747363598,-0.24541405411760198,0.03078355395101627,0.10749038273898347,
fug_1800,-0.13346494340849402,0.08671841842673234,-0.30487959176635854,0.0453752844153976,0.12378938350832792,
guerr_1730,-0.23448296065910235,0.07382381358387859,-0.37509290950521557,-0.09367849009395403,0.0014919181240225347,**
guerr_1740,-0.26931781506580155,0.05798037738789619,-0.38242958171432123,-0.15746495955936438,3.401059438501521e-6,***
guerr_1750,-0.30415266947250075,0.044715690928951835,-0.3941123011182208,-0.21492693923602357,1.0323204904821891e-11,***
guerr_1760,-0.33898752387919995,0.03692237819668856,-0.40931360093460445,-0.2651830214076147,4.267660273823296e-20,***
